dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
95;21/04/2020;45;4;9;48
95;22/04/2020;77;4;10;34
95;23/04/2020;57;3;15;40
95;24/04/2020;43;5;15;41
95;25/04/2020;26;4;6;33
95;26/04/2020;11;1;5;10
95;27/04/2020;18;1;8;13
95;28/04/2020;46;4;18;27
95;29/04/2020;21;0;10;37
95;30/04/2020;17;0;5;33
95;01/05/2020;22;1;6;28
95;02/05/2020;5;0;5;5
95;03/05/2020;5;0;1;6
95;04/05/2020;32;4;12;20
95;05/05/2020;26;1;7;32
95;06/05/2020;22;1;3;46
95;07/05/2020;14;3;2;30
95;08/05/2020;15;3;7;16
95;09/05/2020;7;0;0;3
95;10/05/2020;10;1;5;11
95;11/05/2020;4;1;2;9
95;12/05/2020;15;2;6;36
95;13/05/2020;14;6;7;34
95;14/05/2020;17;1;4;17
95;15/05/2020;8;1;2;19
95;16/05/2020;13;1;5;35
95;17/05/2020;2;0;3;6
95;18/05/2020;6;1;5;9
95;19/05/2020;22;2;5;48
95;20/05/2020;13;3;0;33
95;21/05/2020;4;0;2;28
95;22/05/2020;17;1;6;13
95;23/05/2020;4;0;0;17
95;24/05/2020;6;1;0;4
95;25/05/2020;16;1;1;31
95;26/05/2020;4;1;7;23
95;27/05/2020;3;1;4;10
95;28/05/2020;4;0;1;12
95;29/05/2020;19;2;0;24
95;30/05/2020;5;0;3;9
95;31/05/2020;0;0;0;3
95;01/06/2020;8;0;1;5
95;02/06/2020;1;0;4;10
95;03/06/2020;7;0;1;7
95;04/06/2020;3;0;0;11
95;05/06/2020;2;1;1;17
95;06/06/2020;3;0;0;10
95;07/06/2020;0;0;0;0
95;08/06/2020;6;0;2;10
95;09/06/2020;9;0;1;15
95;10/06/2020;1;0;0;12
95;11/06/2020;1;0;0;7
95;12/06/2020;0;0;4;18
95;13/06/2020;2;0;0;9
95;14/06/2020;0;0;0;3
95;15/06/2020;5;0;4;5
95;16/06/2020;1;0;3;4
95;17/06/2020;0;0;0;8
95;18/06/2020;3;0;0;11
95;19/06/2020;2;0;0;7
95;20/06/2020;1;0;0;26
95;21/06/2020;0;0;0;0
95;22/06/2020;2;0;0;4
95;23/06/2020;4;0;4;14
95;24/06/2020;2;0;0;0
95;25/06/2020;2;0;1;2
95;26/06/2020;2;1;1;24
95;27/06/2020;0;0;0;1
95;28/06/2020;1;0;0;0
95;29/06/2020;4;1;1;16
95;30/06/2020;0;0;0;3
95;01/07/2020;0;0;0;5
95;02/07/2020;1;0;0;22
95;03/07/2020;2;0;1;6
95;04/07/2020;1;0;2;7
95;05/07/2020;0;0;0;0
95;06/07/2020;4;1;1;2
95;07/07/2020;2;0;2;5
95;08/07/2020;0;0;0;3
95;09/07/2020;1;0;0;1
95;10/07/2020;2;0;0;9
95;11/07/2020;1;0;0;2
95;12/07/2020;0;0;0;0
95;13/07/2020;1;1;0;1
95;14/07/2020;0;0;0;0
95;15/07/2020;5;1;0;0
95;16/07/2020;0;0;0;3
95;17/07/2020;5;1;0;16
95;18/07/2020;1;0;0;2
95;19/07/2020;0;0;0;0
95;20/07/2020;3;2;0;2
95;21/07/2020;1;1;0;7
95;22/07/2020;3;0;0;0
95;23/07/2020;3;0;0;5
95;24/07/2020;4;0;0;3
95;25/07/2020;8;0;0;4
95;26/07/2020;0;0;0;9
95;27/07/2020;2;0;0;2
95;28/07/2020;14;2;0;8
95;29/07/2020;3;0;0;3
95;30/07/2020;0;0;0;1
95;31/07/2020;5;0;0;18
95;01/08/2020;5;1;1;1
95;02/08/2020;0;0;0;3
95;03/08/2020;4;0;5;20
95;04/08/2020;13;3;1;6
95;05/08/2020;3;0;1;4
95;06/08/2020;3;0;0;2
95;07/08/2020;4;0;0;3
95;08/08/2020;3;0;0;3
95;09/08/2020;0;0;0;0
95;10/08/2020;6;0;2;7
95;11/08/2020;2;0;0;1
95;12/08/2020;0;0;1;2
95;13/08/2020;6;0;0;6
95;14/08/2020;9;0;1;4
95;15/08/2020;2;2;0;2
95;16/08/2020;0;0;0;2
95;17/08/2020;6;0;1;6
95;18/08/2020;8;1;0;2
95;19/08/2020;3;0;1;4
95;20/08/2020;4;1;0;4
95;21/08/2020;2;0;1;6
95;22/08/2020;5;0;0;4
95;23/08/2020;1;0;1;2
95;24/08/2020;8;2;0;9
95;25/08/2020;1;1;0;2
95;26/08/2020;4;1;1;4
95;27/08/2020;2;1;0;4
95;28/08/2020;2;0;0;1
95;29/08/2020;4;1;0;7
95;30/08/2020;0;0;0;0
95;31/08/2020;2;0;2;3
95;01/09/2020;10;2;1;6
95;02/09/2020;1;0;1;2
95;03/09/2020;6;2;3;7
95;04/09/2020;4;0;0;2
95;05/09/2020;1;1;0;6
95;06/09/2020;0;0;0;0
95;07/09/2020;10;1;0;5
95;08/09/2020;9;0;0;6
95;09/09/2020;8;0;0;5
95;10/09/2020;5;0;0;5
95;11/09/2020;4;2;0;5
95;12/09/2020;5;0;0;1
95;13/09/2020;1;1;0;2
95;14/09/2020;8;1;1;5
95;15/09/2020;17;4;1;5
95;16/09/2020;76;0;19;49
95;17/09/2020;11;1;0;20
95;18/09/2020;12;2;1;18
95;19/09/2020;25;0;0;133
95;20/09/2020;0;0;0;12
95;21/09/2020;12;1;3;19
95;22/09/2020;33;5;1;19
95;23/09/2020;17;5;2;6
95;24/09/2020;2;0;0;10
95;25/09/2020;20;4;2;7
95;26/09/2020;33;2;1;4
95;27/09/2020;9;3;3;6
95;28/09/2020;17;3;0;4
95;29/09/2020;20;5;1;13
95;30/09/2020;16;2;1;13
95;01/10/2020;17;2;2;13
95;02/10/2020;16;5;2;13
95;03/10/2020;6;2;2;10
95;04/10/2020;11;1;0;6
95;05/10/2020;17;3;2;8
95;06/10/2020;30;4;1;12
95;07/10/2020;21;4;3;11
95;08/10/2020;16;2;3;10
95;09/10/2020;15;3;2;11
95;10/10/2020;7;1;1;12
95;11/10/2020;4;0;0;3
95;12/10/2020;17;4;2;8
95;13/10/2020;43;1;2;32
95;14/10/2020;29;2;3;31
95;15/10/2020;33;3;8;19
95;16/10/2020;27;3;3;24
95;17/10/2020;19;3;3;11
95;18/10/2020;19;3;4;3
95;19/10/2020;21;2;2;12
95;20/10/2020;40;5;2;22
95;21/10/2020;26;4;1;11
95;22/10/2020;47;7;9;18
95;23/10/2020;51;5;8;22
95;24/10/2020;31;4;4;33
95;25/10/2020;19;3;1;7
95;26/10/2020;57;1;7;16
95;27/10/2020;58;4;4;23
95;28/10/2020;77;7;6;29
95;29/10/2020;59;0;6;32
95;30/10/2020;45;4;2;36
95;31/10/2020;69;6;8;25
95;01/11/2020;40;8;6;25
95;02/11/2020;28;7;6;19
95;03/11/2020;65;4;8;32
95;04/11/2020;35;5;8;24
95;05/11/2020;76;5;9;51
95;06/11/2020;41;5;7;35
95;07/11/2020;53;2;7;56
95;08/11/2020;29;6;3;16
95;09/11/2020;56;5;8;35
95;10/11/2020;55;6;2;32
95;11/11/2020;32;1;6;37
95;12/11/2020;32;8;9;19
95;13/11/2020;33;4;7;36
95;14/11/2020;18;1;7;15
95;15/11/2020;26;3;14;28
95;16/11/2020;25;4;5;20
95;17/11/2020;51;3;3;29
95;18/11/2020;25;3;4;46
95;19/11/2020;34;5;7;33
95;20/11/2020;51;5;4;21
95;21/11/2020;39;2;12;46
95;22/11/2020;20;4;1;6
95;23/11/2020;26;3;12;24
95;24/11/2020;19;3;4;17
95;25/11/2020;28;4;2;31
95;26/11/2020;23;4;4;17
95;27/11/2020;16;1;4;19
95;28/11/2020;13;2;1;45
95;29/11/2020;5;0;4;4
95;30/11/2020;32;4;7;18
95;01/12/2020;10;2;4;20
95;02/12/2020;17;1;3;15
95;03/12/2020;14;2;4;24
95;04/12/2020;29;2;5;30
95;05/12/2020;18;1;5;20
95;06/12/2020;6;1;4;11
95;07/12/2020;18;3;5;6
971;19/03/2020;0;0;0;0
971;20/03/2020;0;0;0;0
971;21/03/2020;0;0;0;0
971;22/03/2020;6;5;0;0
971;23/03/2020;0;0;0;0
971;24/03/2020;0;0;0;0
971;25/03/2020;0;0;0;0
971;26/03/2020;19;3;0;4
971;27/03/2020;11;7;1;2
971;28/03/2020;18;0;0;3
971;29/03/2020;1;0;1;0
971;30/03/2020;3;4;2;9
971;31/03/2020;4;2;1;1
971;01/04/2020;6;2;2;6
971;02/04/2020;9;4;0;3
971;03/04/2020;6;1;1;6
971;04/04/2020;3;2;0;1
971;05/04/2020;2;2;0;1
971;06/04/2020;5;0;0;1
971;07/04/2020;1;0;0;6
971;08/04/2020;5;1;2;4
971;09/04/2020;3;2;0;3
971;10/04/2020;2;3;0;2
971;11/04/2020;3;0;0;0
971;12/04/2020;2;0;0;1
971;13/04/2020;3;0;0;0
971;14/04/2020;0;0;0;0
971;15/04/2020;0;1;0;7
971;16/04/2020;1;0;0;3
971;17/04/2020;2;2;0;0
971;18/04/2020;0;0;1;3
971;19/04/2020;1;0;0;0
971;20/04/2020;0;0;1;1
971;21/04/2020;0;1;0;7
971;22/04/2020;4;0;1;1
971;23/04/2020;0;1;0;1
971;24/04/2020;0;0;1;0
971;25/04/2020;0;0;0;0
971;26/04/2020;1;1;0;0
971;27/04/2020;1;0;1;0
971;28/04/2020;0;0;0;0
971;29/04/2020;1;1;0;2
971;30/04/2020;0;0;2;0
971;01/05/2020;0;0;1;0
971;02/05/2020;0;0;0;0
971;03/05/2020;0;0;0;0
971;04/05/2020;0;0;0;0
971;05/05/2020;0;0;1;0
971;06/05/2020;0;0;0;0
971;07/05/2020;0;0;0;1
971;08/05/2020;0;0;1;0
971;09/05/2020;0;0;0;0
971;10/05/2020;0;0;0;0
971;11/05/2020;0;0;0;0
971;12/05/2020;0;0;0;0
971;13/05/2020;0;0;0;0
971;14/05/2020;0;0;0;0
971;15/05/2020;0;0;0;0
971;16/05/2020;0;0;0;0
971;17/05/2020;0;0;0;0
971;18/05/2020;0;0;0;0
971;19/05/2020;0;0;0;0
971;20/05/2020;0;0;0;1
971;21/05/2020;0;0;0;0
971;22/05/2020;0;0;0;0
971;23/05/2020;0;0;0;0
971;24/05/2020;0;0;0;0
971;25/05/2020;0;1;1;0
971;26/05/2020;0;0;0;0
971;27/05/2020;0;0;0;0
971;28/05/2020;0;0;0;0
971;29/05/2020;0;0;0;0
971;30/05/2020;0;0;0;0
971;31/05/2020;0;0;0;0
971;01/06/2020;0;0;0;0
971;02/06/2020;0;0;0;0
971;03/06/2020;0;0;0;0
971;04/06/2020;0;0;0;1
971;05/06/2020;0;0;0;0
971;06/06/2020;0;0;0;0
971;07/06/2020;0;0;0;0
971;08/06/2020;0;0;0;0
971;09/06/2020;0;0;0;0
971;10/06/2020;0;0;0;0
971;11/06/2020;0;0;0;0
971;12/06/2020;0;0;0;0
971;13/06/2020;0;0;0;0
971;14/06/2020;0;0;0;0
971;15/06/2020;1;1;0;3
971;16/06/2020;0;0;0;1
971;17/06/2020;0;0;0;2
971;18/06/2020;0;0;0;0
971;19/06/2020;1;0;0;0
971;20/06/2020;0;0;0;0
971;21/06/2020;0;0;0;0
971;22/06/2020;1;0;0;0
971;23/06/2020;0;0;0;0
971;24/06/2020;0;0;0;1
971;25/06/2020;0;2;0;0
971;26/06/2020;0;0;0;0
971;27/06/2020;0;0;0;0
971;28/06/2020;0;0;0;0
971;29/06/2020;0;0;0;0
971;30/06/2020;0;0;0;0
971;01/07/2020;1;0;0;0
971;02/07/2020;0;1;0;0
971;03/07/2020;0;0;0;0
971;04/07/2020;0;0;1;0
971;05/07/2020;0;0;0;0
971;06/07/2020;0;0;0;0
971;07/07/2020;0;0;0;0
971;08/07/2020;0;0;0;0
971;09/07/2020;0;0;0;0
971;10/07/2020;0;0;0;0
971;11/07/2020;0;1;0;2
971;12/07/2020;0;0;0;0
971;13/07/2020;0;0;0;1
971;14/07/2020;0;0;0;0
971;15/07/2020;0;0;0;0
971;16/07/2020;0;0;0;0
971;17/07/2020;0;0;0;0
971;18/07/2020;0;0;1;0
971;19/07/2020;0;0;0;0
971;20/07/2020;0;0;0;0
971;21/07/2020;0;0;0;0
971;22/07/2020;0;0;0;0
971;23/07/2020;0;0;0;0
971;24/07/2020;0;0;0;0
971;25/07/2020;0;0;0;1
971;26/07/2020;0;0;0;0
971;27/07/2020;0;0;0;0
971;28/07/2020;0;0;0;0
971;29/07/2020;0;0;0;0
971;30/07/2020;0;0;0;0
971;31/07/2020;0;0;0;0
971;01/08/2020;0;0;0;1
971;02/08/2020;0;0;0;0
971;03/08/2020;0;0;0;0
971;04/08/2020;0;0;0;0
971;05/08/2020;0;0;0;0
971;06/08/2020;0;0;0;1
971;07/08/2020;0;0;0;0
971;08/08/2020;2;2;0;2
971;09/08/2020;0;0;0;0
971;10/08/2020;0;0;0;0
971;11/08/2020;0;0;0;0
971;12/08/2020;1;0;1;0
971;13/08/2020;1;1;0;0
971;14/08/2020;1;0;0;0
971;15/08/2020;0;0;0;0
971;16/08/2020;0;0;1;0
971;17/08/2020;0;0;0;0
971;18/08/2020;2;1;0;0
971;19/08/2020;3;2;0;0
971;20/08/2020;2;2;0;0
971;21/08/2020;0;0;0;2
971;22/08/2020;3;2;0;0
971;23/08/2020;0;0;0;0
971;24/08/2020;0;0;0;0
971;25/08/2020;5;3;0;3
971;26/08/2020;5;0;0;0
971;27/08/2020;2;0;0;1
971;28/08/2020;1;0;0;1
971;29/08/2020;7;6;1;2
971;30/08/2020;0;0;0;0
971;31/08/2020;0;0;0;0
971;01/09/2020;8;4;4;3
971;02/09/2020;5;0;1;7
971;03/09/2020;13;2;2;4
971;04/09/2020;11;1;0;5
971;05/09/2020;7;4;1;8
971;06/09/2020;0;0;0;0
971;07/09/2020;0;0;0;0
971;08/09/2020;21;7;2;12
971;09/09/2020;4;5;0;1
971;10/09/2020;23;2;2;8
971;11/09/2020;6;3;1;5
971;12/09/2020;14;2;0;7
971;13/09/2020;0;0;0;0
971;14/09/2020;0;0;0;0
971;15/09/2020;28;10;2;12
971;16/09/2020;15;3;0;6
971;17/09/2020;16;5;2;5
971;18/09/2020;15;2;3;14
971;19/09/2020;10;3;3;4
971;20/09/2020;1;0;0;0
971;21/09/2020;0;0;0;0
971;22/09/2020;46;8;6;18
971;23/09/2020;24;2;3;11
971;24/09/2020;33;5;1;25
971;25/09/2020;41;5;6;28
971;26/09/2020;18;5;1;15
971;27/09/2020;0;0;0;0
971;28/09/2020;0;3;3;7
971;29/09/2020;44;6;6;8
971;30/09/2020;21;3;5;15
971;01/10/2020;8;2;1;9
971;02/10/2020;36;3;1;19
971;03/10/2020;23;4;3;11
971;04/10/2020;9;7;0;5
971;05/10/2020;1;0;1;0
971;06/10/2020;35;8;8;14
971;07/10/2020;13;2;3;9
971;08/10/2020;15;0;4;15
971;09/10/2020;13;3;4;21
971;10/10/2020;15;1;2;19
971;11/10/2020;10;4;1;3
971;12/10/2020;1;1;2;0
971;13/10/2020;22;3;3;18
971;14/10/2020;6;2;4;2
971;15/10/2020;8;6;0;9
971;16/10/2020;16;4;2;39
971;17/10/2020;9;2;4;3
971;18/10/2020;5;2;1;12
971;19/10/2020;2;2;0;0
971;20/10/2020;13;1;6;5
971;21/10/2020;1;1;1;8
971;22/10/2020;3;0;2;11
971;23/10/2020;21;1;0;14
971;24/10/2020;15;1;3;3
971;25/10/2020;1;1;3;3
971;26/10/2020;0;0;0;0
971;27/10/2020;6;0;3;12
971;28/10/2020;11;1;2;17
971;29/10/2020;5;2;1;5
971;30/10/2020;12;1;0;5
971;31/10/2020;4;1;1;4
971;01/11/2020;2;0;3;0
971;02/11/2020;3;2;0;3
971;03/11/2020;7;0;2;3
971;04/11/2020;3;1;1;8
971;05/11/2020;12;4;0;12
971;06/11/2020;5;1;0;8
971;07/11/2020;5;1;2;9
971;08/11/2020;1;1;0;1
971;09/11/2020;1;0;0;0
971;10/11/2020;6;2;3;4
971;11/11/2020;5;0;1;1
971;12/11/2020;1;1;0;1
971;13/11/2020;4;1;1;9
971;14/11/2020;0;1;0;0
971;15/11/2020;3;1;0;15
971;16/11/2020;4;2;0;1
971;17/11/2020;11;2;5;17
971;18/11/2020;1;0;1;4
971;19/11/2020;1;1;1;1
971;20/11/2020;0;0;1;1
971;21/11/2020;0;0;0;0
971;22/11/2020;0;0;0;2
971;23/11/2020;1;1;2;3
971;24/11/2020;1;1;0;0
971;25/11/2020;2;0;0;4
971;26/11/2020;2;2;0;1
971;27/11/2020;0;0;0;2
971;28/11/2020;0;1;0;2
971;29/11/2020;0;0;0;0
971;30/11/2020;0;0;0;0
971;01/12/2020;4;1;0;1
971;02/12/2020;2;0;0;1
971;03/12/2020;1;1;1;1
971;04/12/2020;1;0;0;2
971;05/12/2020;0;0;0;11
971;06/12/2020;0;0;1;0
971;07/12/2020;0;0;0;0
972;19/03/2020;1;0;0;0
972;20/03/2020;2;0;0;0
972;21/03/2020;0;0;0;0
972;22/03/2020;1;1;0;0
972;23/03/2020;0;0;0;0
972;24/03/2020;5;2;0;11
972;25/03/2020;11;2;0;1
972;26/03/2020;8;4;0;1
972;27/03/2020;14;3;0;0
972;28/03/2020;11;0;0;2
972;29/03/2020;9;2;2;2
972;30/03/2020;0;0;0;0
972;31/03/2020;11;3;0;3
972;01/04/2020;4;1;1;5
972;02/04/2020;2;1;0;7
972;03/04/2020;0;0;0;3
972;04/04/2020;6;2;0;1
972;05/04/2020;5;2;0;2
972;06/04/2020;2;0;1;0
972;07/04/2020;1;0;0;4
972;08/04/2020;0;1;0;2
972;09/04/2020;1;0;1;2
972;10/04/2020;0;0;0;3
972;11/04/2020;1;0;0;2
972;12/04/2020;0;0;1;2
972;13/04/2020;1;1;0;0
972;14/04/2020;0;0;0;0
972;15/04/2020;0;0;0;1
972;16/04/2020;4;1;0;2
972;17/04/2020;2;0;0;4
972;18/04/2020;0;0;1;1
972;19/04/2020;1;0;0;1
972;20/04/2020;0;0;2;0
972;21/04/2020;5;0;4;0
972;22/04/2020;0;0;0;2
972;23/04/2020;1;0;1;0
972;24/04/2020;0;0;0;1
972;25/04/2020;0;0;0;0
972;26/04/2020;0;0;0;0
972;27/04/2020;0;0;0;0
972;28/04/2020;0;0;0;1
972;29/04/2020;0;0;0;0
972;30/04/2020;2;1;0;13
972;01/05/2020;0;0;0;0
972;02/05/2020;0;0;0;0
972;03/05/2020;0;0;0;0
972;04/05/2020;0;0;0;0
972;05/05/2020;0;0;0;1
972;06/05/2020;0;0;0;0
972;07/05/2020;0;0;0;0
972;08/05/2020;0;0;0;0
972;09/05/2020;0;0;0;1
972;10/05/2020;1;0;0;0
972;11/05/2020;0;0;0;0
972;12/05/2020;0;0;0;0
972;13/05/2020;0;0;0;0
972;14/05/2020;0;0;0;0
972;15/05/2020;1;0;0;0
972;16/05/2020;0;0;0;1
972;17/05/2020;0;0;0;0
972;18/05/2020;0;0;0;0
972;19/05/2020;0;0;0;0
972;20/05/2020;0;0;0;1
972;21/05/2020;0;0;0;0
972;22/05/2020;0;1;0;0
972;23/05/2020;0;0;0;0
972;24/05/2020;0;0;0;0
972;25/05/2020;0;0;0;0
972;26/05/2020;0;0;0;0
972;27/05/2020;0;0;0;0
972;28/05/2020;0;0;0;0
972;29/05/2020;0;0;0;0
972;30/05/2020;0;0;0;0
972;31/05/2020;0;0;0;4
972;01/06/2020;0;0;0;0
972;02/06/2020;0;0;0;0
972;03/06/2020;0;0;0;0
972;04/06/2020;0;0;0;0
972;05/06/2020;0;0;0;1
972;06/06/2020;0;0;0;0
972;07/06/2020;0;0;0;1
972;08/06/2020;0;0;0;0
972;09/06/2020;1;1;0;0
972;10/06/2020;0;0;0;0
972;11/06/2020;0;0;0;0
972;12/06/2020;0;0;0;0
972;13/06/2020;0;0;0;2
972;14/06/2020;0;0;0;0
972;15/06/2020;0;0;0;0
972;16/06/2020;0;0;0;0
972;17/06/2020;1;1;0;0
972;18/06/2020;1;1;0;0
972;19/06/2020;0;0;0;0
972;20/06/2020;1;0;0;0
972;21/06/2020;0;0;0;0
972;22/06/2020;1;1;0;0
972;23/06/2020;0;0;0;0
972;24/06/2020;0;0;0;0
972;25/06/2020;0;0;0;0
972;26/06/2020;1;0;0;0
972;27/06/2020;0;0;0;0
972;28/06/2020;0;0;0;0
972;29/06/2020;0;1;0;0
972;30/06/2020;0;0;0;0
972;01/07/2020;0;0;0;0
972;02/07/2020;0;0;0;1
972;03/07/2020;0;0;0;0
972;04/07/2020;0;0;0;0
972;05/07/2020;0;0;0;0
972;06/07/2020;0;0;0;0
972;07/07/2020;0;0;0;0
972;08/07/2020;0;0;1;0
972;09/07/2020;0;0;0;0
972;10/07/2020;0;0;0;0
972;11/07/2020;0;0;0;0
972;12/07/2020;0;0;0;0
972;13/07/2020;0;0;0;0
972;14/07/2020;0;0;0;0
972;15/07/2020;0;0;0;0
972;16/07/2020;0;0;0;1
972;17/07/2020;0;0;0;0
972;18/07/2020;0;0;0;0
972;19/07/2020;0;0;0;0
972;20/07/2020;0;0;0;0
972;21/07/2020;0;0;0;1
972;22/07/2020;0;0;0;0
972;23/07/2020;0;0;0;1
972;24/07/2020;0;0;0;0
972;25/07/2020;0;0;0;0
972;26/07/2020;0;0;0;0
972;27/07/2020;0;0;0;0
972;28/07/2020;0;0;0;2
972;29/07/2020;0;0;0;0
972;30/07/2020;0;0;0;0
972;31/07/2020;0;0;0;0
972;01/08/2020;0;0;0;0
972;02/08/2020;0;0;0;0
972;03/08/2020;0;0;0;0
972;04/08/2020;0;0;1;0
972;05/08/2020;0;0;0;2
972;06/08/2020;1;0;0;0
972;07/08/2020;0;0;0;0
972;08/08/2020;0;0;0;0
972;09/08/2020;0;0;0;0
972;10/08/2020;0;0;0;0
972;11/08/2020;0;0;0;0
972;12/08/2020;0;0;0;0
972;13/08/2020;0;0;0;0
972;14/08/2020;1;0;1;0
972;15/08/2020;0;0;0;1
972;16/08/2020;0;0;0;0
972;17/08/2020;0;0;0;0
972;18/08/2020;0;0;0;0
972;19/08/2020;0;0;0;0
972;20/08/2020;1;0;0;1
972;21/08/2020;6;1;0;0
972;22/08/2020;1;1;0;0
972;23/08/2020;0;0;0;0
972;24/08/2020;0;0;0;0
972;25/08/2020;0;0;0;0
972;26/08/2020;5;0;0;2
972;27/08/2020;0;0;0;0
972;28/08/2020;1;1;0;2
972;29/08/2020;0;0;0;0
972;30/08/2020;0;0;0;0
972;31/08/2020;0;0;1;0
972;01/09/2020;3;0;0;1
972;02/09/2020;1;2;0;2
972;03/09/2020;0;0;0;1
972;04/09/2020;2;1;0;1
972;05/09/2020;1;1;0;0
972;06/09/2020;0;0;0;0
972;07/09/2020;0;0;0;0
972;08/09/2020;3;1;0;2
972;09/09/2020;0;1;0;0
972;10/09/2020;3;1;0;4
972;11/09/2020;1;1;0;1
972;12/09/2020;0;0;0;0
972;13/09/2020;0;0;0;0
972;14/09/2020;0;0;0;0
972;15/09/2020;6;3;1;1
972;16/09/2020;3;1;0;1
972;17/09/2020;0;0;0;0
972;18/09/2020;3;1;0;4
972;19/09/2020;5;2;1;2
972;20/09/2020;3;0;0;0
972;21/09/2020;0;0;0;0
972;22/09/2020;1;2;0;1
972;23/09/2020;2;0;0;0
972;24/09/2020;2;1;0;1
972;25/09/2020;4;3;0;2
972;26/09/2020;2;0;1;0
972;27/09/2020;5;5;0;1
972;28/09/2020;0;0;0;0
972;29/09/2020;4;1;0;3
972;30/09/2020;2;0;0;1
972;01/10/2020;0;0;0;0
972;02/10/2020;0;0;0;3
972;03/10/2020;3;0;0;0
972;04/10/2020;3;0;0;3
972;05/10/2020;8;0;0;0
972;06/10/2020;0;0;0;0
972;07/10/2020;4;2;1;4
972;08/10/2020;1;0;0;1
972;09/10/2020;8;3;0;2
972;10/10/2020;6;1;0;2
972;11/10/2020;4;2;2;1
972;12/10/2020;7;1;0;0
972;13/10/2020;0;0;0;0
972;14/10/2020;4;1;0;3
972;15/10/2020;1;0;1;3
972;16/10/2020;6;1;1;4
972;17/10/2020;6;2;1;2
972;18/10/2020;7;0;0;2
972;19/10/2020;4;1;0;0
972;20/10/2020;3;0;0;0
972;21/10/2020;6;0;0;5
972;22/10/2020;3;1;0;2
972;23/10/2020;6;1;0;2
972;24/10/2020;3;1;2;7
972;25/10/2020;3;1;1;3
972;26/10/2020;5;0;0;0
972;27/10/2020;7;2;0;3
972;28/10/2020;5;1;1;8
972;29/10/2020;3;2;0;5
972;30/10/2020;9;2;0;4
972;31/10/2020;2;1;0;2
972;01/11/2020;5;0;0;5
972;02/11/2020;8;2;0;2
972;03/11/2020;6;2;2;0
972;04/11/2020;7;0;1;6
972;05/11/2020;5;4;1;4
972;06/11/2020;7;0;1;2
972;07/11/2020;6;0;0;7
972;08/11/2020;6;2;0;12
972;09/11/2020;7;2;1;0
972;10/11/2020;3;1;0;2
972;11/11/2020;5;0;0;3
972;12/11/2020;3;0;0;4
972;13/11/2020;6;0;1;10
972;14/11/2020;7;1;1;4
972;15/11/2020;3;4;0;13
972;16/11/2020;6;3;0;0
972;17/11/2020;2;1;0;1
972;18/11/2020;1;0;0;4
972;19/11/2020;3;1;0;6
972;20/11/2020;5;1;0;13
972;21/11/2020;4;1;0;4
972;22/11/2020;1;2;1;3
972;23/11/2020;2;0;0;1
972;24/11/2020;3;0;0;3
972;25/11/2020;1;0;0;5
972;26/11/2020;3;3;0;4
972;27/11/2020;0;0;0;5
972;28/11/2020;1;0;1;9
972;29/11/2020;0;0;0;2
972;30/11/2020;2;0;0;0
972;01/12/2020;1;0;0;2
972;02/12/2020;0;0;0;2
972;03/12/2020;0;0;0;0
972;04/12/2020;0;0;0;2
972;05/12/2020;0;0;0;0
972;06/12/2020;0;0;0;0
972;07/12/2020;3;0;0;1
973;19/03/2020;0;0;0;0
973;20/03/2020;0;0;0;0
973;21/03/2020;0;0;0;0
973;22/03/2020;0;0;0;0
973;23/03/2020;0;0;0;0
973;24/03/2020;0;0;0;0
973;25/03/2020;0;0;0;0
973;26/03/2020;0;0;0;0
973;27/03/2020;0;0;0;0
973;28/03/2020;0;0;0;0
973;29/03/2020;0;0;0;0
973;30/03/2020;0;0;0;0
973;31/03/2020;0;0;0;0
973;01/04/2020;10;0;0;5
973;02/04/2020;3;0;0;3
973;03/04/2020;2;1;0;0
973;04/04/2020;0;0;0;0
973;05/04/2020;0;0;0;0
973;06/04/2020;0;0;0;0
973;07/04/2020;2;0;0;2
973;08/04/2020;2;0;0;0
973;09/04/2020;4;0;0;4
973;10/04/2020;1;0;0;1
973;11/04/2020;0;0;0;0
973;12/04/2020;6;0;0;0
973;13/04/2020;0;0;0;0
973;14/04/2020;3;0;0;0
973;15/04/2020;3;0;0;1
973;16/04/2020;0;1;0;10
973;17/04/2020;1;1;0;1
973;18/04/2020;0;0;0;0
973;19/04/2020;0;0;0;3
973;20/04/2020;0;0;0;1
973;21/04/2020;2;0;1;2
973;22/04/2020;0;0;0;1
973;23/04/2020;3;0;0;2
973;24/04/2020;0;0;0;0
973;25/04/2020;0;0;0;1
973;26/04/2020;0;0;0;0
973;27/04/2020;0;0;0;0
973;28/04/2020;0;0;0;0
973;29/04/2020;0;0;0;0
973;30/04/2020;0;0;0;1
973;01/05/2020;2;0;0;0
973;02/05/2020;0;0;0;0
973;03/05/2020;0;0;0;0
973;04/05/2020;3;0;0;0
973;05/05/2020;0;0;0;0
973;06/05/2020;0;0;0;0
973;07/05/2020;3;0;0;0
973;08/05/2020;0;0;0;2
973;09/05/2020;0;0;0;0
973;10/05/2020;0;0;0;0
973;11/05/2020;2;0;0;0
973;12/05/2020;3;0;0;0
973;13/05/2020;0;0;0;1
973;14/05/2020;0;0;0;3
973;15/05/2020;2;0;0;0
973;16/05/2020;0;0;0;1
973;17/05/2020;1;0;0;0
973;18/05/2020;7;0;0;2
973;19/05/2020;4;0;0;5
